-8,57
-9,89
-10,68
-10,91
-11,15
-7,09
-2,57
0,94
3,73
6,52
9,70
13,27
16,83
19,27
21,09
25,37
32,66
38,42
36,72
35,02
33,10
31,08
29,62
28,28
24,12
17,56
10,99
7,70
5,61
3,62
2,77
1,92
1,06
0,21
-0,64
-1,50
-2,35
-3,21
-4,12
-5,03
-5,94
-6,44
-6,84
-7,24
-6,30
-4,96
-3,65
-5,32
-6,63
-6,27
-6,08
-6,07
-1,13
5,95
13,36
19,75
21,62
15,36
19,09
19,79
17,20
16,27
15,71
13,14
9,44
5,88
3,17
0,45
-2,10
-4,56
-4,93
-4,25
-3,24
-12,43
-15,98
-12,19
-9,96
-10,61
-11,97
-13,41
-14,11
-15,28
-17,69
-17,24
-13,80
-7,48
0,08
5,47
10,62
12,39
14,17
17,97
21,93
20,46
18,44
16,56
15,33
14,11
12,89
11,74
11,08
10,41
9,75
8,80
7,38
5,97
4,55
2,94
1,12
-0,69
-2,51
-4,25
-5,89
-7,53
-9,15
-10,13
-11,25
-13,27
-15,28
-14,87
-13,42
-18,26
-27,49
-31,86
-22,45
-18,71
-19,76
-17,49
-7,14
1,40
7,45
13,64
21,45
29,26
32,91
33,27
33,63
32,94
28,29
23,63
18,98
19,62
23,25
26,88
29,92
26,13
22,33
18,54
16,68
16,68
16,68
16,67
16,63
12,92
9,20
5,49
1,77
-0,77
-3,15
-5,52
-7,89
-7,56
-6,17
-4,78
-3,39
-4,13
-5,62
-7,11
-5,57
-0,01
5,55
10,08
6,27
2,46
-1,34
-3,92
-4,56
-5,20
-5,85
-6,32
-6,64
-6,97
-7,29
-6,87
-6,08
-5,29
-4,50
0,85
7,28
13,70
20,12
16,14
11,95
7,76
10,13
16,88
23,63
29,12
30,39
31,66
32,93
28,68
23,46
18,24
14,71
14,93
15,15
18,70
24,37
30,04
25,68
20,21
15,18
11,92
9,70
15,08
20,46
21,33
21,97
23,67
25,38
21,67
17,01
13,74
12,02
9,40
4,74
0,08
3,53
7,59
9,14
9,40
9,20
8,13
7,07
6,17
5,28
2,04
-1,82
-10,05
-18,28
-16,51
-12,07
-13,25
-16,72
-19,65
-21,77
-23,62
-22,23
-20,84
-21,28
-24,06
-26,84
-24,54
-20,82
-18,49
-17,74
-16,91
-14,14
-11,85
-10,87
-6,63
2,93
7,68
9,09
11,54
8,12
2,28
4,33
6,38
7,23
0,75
-6,39
-14,40
-17,89
-17,03
-14,71
-10,12
-5,53
-9,85
-14,34
-14,22
-12,87
-12,84
-12,08
-8,59
2,67
23,05
25,23
22,57
14,54
17,64
26,72
26,72
28,10
37,83
27,21
5,62
2,34
5,49
28,06
55,80
63,57
55,01
46,45
38,75
31,81
24,88
20,17
16,94
12,42
5,01
-1,45
-4,74
-7,70
-9,06
-10,41
-10,80
-11,07
-10,69
-9,89
-9,80
-11,15
-12,52
-14,21
-15,05
-12,94
-11,82
-14,96
-18,05
-19,68
-21,32
-23,64
-26,19
-26,38
-24,87
-22,92
-18,56
-14,20
-9,83
-12,55
-15,96
-19,37
10,17
9,82
9,11
8,39
9,06
21,00
20,20
15,61
11,01
6,41
1,81
-0,40
11,99
11,30
6,24
1,18
-3,88
-8,94
-12,59
-12,45
-12,31
-12,16
-10,87
-2,27
-2,64
-3,02
-3,39
-3,73
-2,07
-0,41
1,25
2,91
4,82
7,11
9,40
11,70
12,86
10,27
7,67
5,07
2,47
1,95
2,76
3,56
4,37
5,26
8,92
12,57
16,23
19,88
17,80
15,65
13,51
11,66
10,67
9,69
8,70
7,45
5,97
4,48
3,00
-0,47
-4,46
-8,46
-10,36
-5,98
-1,61
2,77
7,15
11,53
8,48
1,06
3,70
22,06
40,42
41,07
39,98
38,63
35,23
31,84
28,87
26,22
23,49
20,53
17,56
19,67
25,92
30,84
22,27
13,71
5,14
3,05
1,45
-0,15
-3,03
-6,12
-9,20
-12,29
-12,85
-13,03
-13,22
-21,76
-27,12
-27,81
-30,01
-29,91
-27,34
-24,77
-22,57
-21,00
-19,44
-17,87
-16,31
-14,74
-13,37
-12,02
-10,67
-9,32
-7,97
-7,77
-7,77
-6,76
-4,56
-6,50
-9,88
-10,81
-6,74
-1,61
-16,72
-26,77
-26,56
-26,36
-26,44
-27,27
-28,09
-28,92
-29,74
-30,29
-30,79
-31,28
-31,39
-29,75
-28,11
-27,14
-29,44
-31,74
-34,72
-38,39
-42,06
-44,11
-45,80
-44,84
-42,46
-41,50
-43,56
-45,63
-44,74
-38,39
-32,03
-25,67
-25,80
-26,20
-26,60
-17,18
-7,01
3,16
10,33
16,67
23,01
25,41
25,87
26,34
26,80
21,54
12,92
4,30
1,18
5,65
10,12
13,23
16,01
18,78
20,10
21,28
21,44
19,09
16,73
12,48
7,32
2,37
0,73
-0,91
-1,51
-0,80
-0,09
-0,34
-0,80
-1,28
-1,79
-2,30
-2,81
-3,32
-3,83
-4,34
-4,86
-5,37
0,72
7,72
8,45
4,84
1,21
-2,73
-6,68
-10,61
-14,52
-17,52
-19,63
-19,72
-11,17
-3,20
-14,00
-24,80
-24,33
-23,62
-24,29
-27,75
-31,22
-34,68
-35,29
-35,78
-36,27
-36,86
-37,75
-38,63
-39,52
-21,70
-0,06
1,76
-1,07
-3,91
-5,20
-1,64
3,65
11,32
17,27
19,74
22,21
23,02
22,61
22,20
21,42
20,44
19,45
15,60
9,48
3,73
4,83
5,93
4,46
2,26
-0,18
-3,29
-6,41
-6,61
-5,61
-4,62
-6,17
-9,72
-13,26
-16,72
-19,48
-22,23
-24,98
-26,24
-26,23
-26,22
-26,85
-29,24
-31,62
-34,00
-36,38
-34,46
-30,22
-21,39
-20,02
-21,88
-18,41
-15,83
-17,04
-18,25
-19,46
-20,67
-20,44
-19,48
-18,51
-17,55
-16,59
-15,62
-14,66
-13,69
-12,01
-10,24
-8,48
-9,25
-10,90
-20,69
-32,67
-34,48
-33,74
-34,91
-35,16
-34,04
-32,92
-31,80
-30,67
-29,55
-28,43
-27,31
-26,19
-25,14
-24,09
-23,04
-21,98
-20,93
-19,88
-18,83
-17,77
-16,72
-15,67
-14,61
-13,56
-12,51
-11,46
-10,40
-9,35
-8,30
-7,24
-6,19
-5,14
-4,09
-3,03
-1,98
-0,93
0,12
1,18
-0,24
-6,26
-12,27
-18,28
-22,73
-22,95
-23,18
-24,69
-25,72
-22,86
-26,62
-26,84
-19,63
-21,03
-22,96
-25,69
-28,42
-27,63
-23,19
-18,75
-22,67
-24,23
-16,48
-20,41
-24,77
-26,25
-27,68
-29,03
-31,27
-32,96
-30,22
-30,14
-30,94
-31,75
-33,84
-36,35
-38,87
-40,33
-41,08
-40,75
-40,43
-40,41
-40,08
-38,64
-37,20
-39,30
-43,56
-44,46
-43,20
-42,75
-47,73
-52,74
-55,34
-52,56
-46,03
-51,48
-62,89
-55,27
-47,65
-44,15
-46,59
-49,03
-39,40
-28,57
-18,96
-18,24
-17,53
-14,44
-10,93
-7,43
-3,66
1,41
6,47
11,54
12,10
8,52
4,93
1,34
-2,25
-4,19
-5,24
-6,29
-7,34
-8,39
-8,26
-6,63
-4,99
-3,36
-3,73
-4,21
-4,69
-5,17
-6,29
-9,57
-12,84
-16,11
-19,55
-24,32
-29,08
-33,84
-32,98
-31,77
-30,55
-22,91
-10,61
1,69
11,56
18,47
25,38
31,41
27,21
23,01
20,23
19,31
13,14
5,13
4,50
6,32
7,91
6,74
5,08
-3,29
-11,23
-13,43
-15,62
-17,82
-21,10
-24,62
-27,39
-24,72
-22,05
-19,39
-18,17
-23,60
-29,02
-34,44
-39,30
-36,81
-34,31
-31,82
-29,32
-28,50
-29,16
-29,83
-30,46
-30,63
-30,79
-30,96
-31,13
-28,54
-25,93
-23,31
-20,65
-17,86
-15,08
-12,29
-9,50
-8,20
-7,74
-7,28
-6,82
-7,60
-8,47
-9,33
-9,43
-8,17
-6,90
-8,39
-21,97
-24,69
-27,40
-30,12
-30,74
-31,06
-28,73
-24,14
-20,28
-18,50
-16,73
-13,60
-10,42
-0,99
11,38
23,76
19,83
12,56
5,30
7,10
9,10
8,94
-5,63
-20,20
-20,04
-5,14
9,77
15,00
15,03
15,06
14,22
11,75
9,29
6,83
4,49
2,19
-0,11
-2,41
-4,71
-4,78
-3,76
-2,73
-4,68
-10,12
-15,56
-20,68
-24,82
-28,96
-33,11
-38,59
-44,11
-49,62
-48,94
-47,93
-47,09
-46,41
-45,90
-50,58
-55,25
-52,40
-48,91
-36,51
-41,51
-32,76
-33,06
-33,36
-34,18
-36,35
-40,97
-36,42
-34,96
-35,15
-40,62
-46,09
-51,57
-48,21
-40,81
-59,21
-72,63
-75,95
-77,65
-75,56
-73,46
-71,39
-71,49
-71,60
-71,67
-68,74
-65,81
-62,88
-55,66
-47,64
-39,77
-35,85
-31,92
-27,99
-22,69
-8,89
4,91
18,71
27,76
32,26
36,75
41,25
43,53
40,66
37,79
34,92
35,10
35,92
36,73
42,86
49,79
55,47
49,99
44,51
42,59
45,06
45,46
43,84
41,81
41,92
31,72
21,53
20,62
22,34
24,05
25,70
20,80
15,89
10,99
6,77
2,76
-1,24
-2,74
-0,14
2,46
-0,16
-3,37
-5,53
-6,24
-6,78
-6,77
-6,75
-11,05
-20,41
-29,78
-39,14
-31,68
-21,93
-12,17
-2,67
-5,54
-8,40
-11,27
-22,72
-46,02
-69,31
-49,41
-39,43
-43,19
-39,35
-42,47
-45,59
-42,66
-39,94
-39,92
-39,91
-39,89
-35,99
-32,01
-35,83
-49,22
-44,20
-44,47
-52,54
-36,63
-43,75
-24,02
-39,76
-16,01
7,74
18,68
25,94
25,74
25,54
25,35
46,57
41,01
35,45
34,53
37,75
40,96
41,63
29,57
17,51
5,45
-17,51
8,03
25,32
21,82
35,84
31,65
24,98
18,32
17,26
17,89
18,14
15,94
14,49
13,40
7,87
-1,43
-3,45
2,42
8,15
6,38
4,61
2,84
1,04
-0,77
-2,59
-4,40
0,78
6,65
12,52
14,74
16,25
14,08
9,30
13,58
16,49
20,20
10,08
3,65
2,12
-3,14
-10,67
-15,62
-22,59
-31,25
-31,42
-29,06
-26,70
-32,91
-25,57
-18,23
-23,16
-27,33
-25,53
-25,37
-25,22
-26,83
-29,45
-31,93
-31,78
-31,63
-32,12
-33,75
-35,38
-34,15
-32,67
-32,91
-35,09
-35,65
-31,84
-27,73
-18,87
-10,01
-6,97
-7,48
-2,97
12,70
26,22
26,49
26,76
26,78
24,34
21,90
19,46
15,87
9,96
4,05
-0,71
-4,28
-7,84
-8,86
-5,34
-1,81
-4,63
-13,31
-21,99
-29,66
-35,73
-41,81
-34,52
-17,57
-1,21
8,27
17,74
24,83
22,90
20,98
19,06
17,19
15,32
14,11
18,90
23,69
28,49
26,53
24,06
21,60
22,94
27,65
32,36
32,68
22,75
12,82
5,39
4,41
3,42
5,17
7,40
8,55
4,04
-2,26
-15,26
-28,27
-27,38
-22,56
-18,33
-18,33
-18,33
-18,33
-18,97
-19,61
-20,25
-18,08
-15,49
-13,71
-14,48
-15,40
-17,19
-19,22
-22,77
-25,88
-27,46
-29,05
-30,29
-31,50
-34,18
-37,64
-40,99
-44,12
-47,14
-47,61
-48,08
-48,15
-47,80
-46,63
-41,96
-37,29
-39,15
-41,90
-36,69
-32,52
-38,45
-43,84
-47,22
-50,38
-53,09
-54,51
-52,09
-46,77
-33,64
-28,06
-43,93
-59,80
-61,74
-57,42
-53,10
-41,84
-7,66
-11,80
-24,11
16,59
15,40
22,64
30,38
31,02
23,57
16,50
35,66
28,04
25,16
29,41
30,40
23,46
13,22
16,26
26,69
15,88
5,95
4,87
-23,93
-24,58
-20,33
-33,50
-14,51
-9,55
-10,43
-13,15
-8,23
7,19
0,20
1,77
2,87
4,53
1,17
-6,28
-5,30
-0,33
-3,00
-13,49
-21,66
-15,01
-27,79
-22,67
-19,09
-9,90
-7,05
3,27
4,94
8,64
3,67
3,22
0,46
-6,19
-10,81
-8,90
-22,58
-18,20
-10,21
-16,05
-33,68
-30,19
-30,87
-43,06
-34,24
-46,68
-39,97
-43,28
-48,64
-44,88
-41,42
-48,62
-43,50
-39,93
-32,47
-25,13
-15,41
-30,33
-38,94
-39,00
-33,45
-37,53
-18,33
-18,48
-42,50
-35,95
-38,21
-40,47
-43,08
-37,70
-34,06
-46,65
-35,13
-31,77
-37,99
-50,14
-49,74
-37,68
-46,05
-38,11
-32,57
-47,23
-41,30
-56,20
-57,05
-72,60
-71,13
-82,01
-71,13
-77,41
-70,69
-63,93
-84,91
-91,64
-67,61
-49,64
-13,50
15,19
16,84
-2,32
23,30
19,29
17,39
16,84
33,16
30,29
33,75
34,68
34,74
29,37
22,67
20,84
